,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,Request.Hour,Drop.Hour,TimeSlot
3499,2781,City,160,Cancelled,7/13/2016 4:42,7/11/2016 18:43,4,18,Mid-night(00-04)
3500,319,City,161,Cancelled,7/11/2016 7:33,7/12/2016 0:05,7,0,Early morning(05-08)
3501,439,City,161,Cancelled,7/11/2016 8:55,7/12/2016 8:49,8,8,Early morning(05-08)
3502,4201,City,162,Cancelled,7/14/2016 5:32,7/12/2016 9:41,5,9,Early morning(05-08)
3503,736,City,163,Cancelled,7/11/2016 15:27,7/12/2016 19:26,15,19,Afternoon(12-16)
3504,929,Airport,163,Cancelled,7/11/2016 18:24,7/11/2016 10:12,18,10,Late evening(17-21)
3505,1793,City,163,Cancelled,7/12/2016 9:13,7/11/2016 13:25,9,13,Morning(09-11)
3506,5926,City,163,Cancelled,7/15/2016 10:05,7/11/2016 16:25,10,16,Morning(09-11)
3507,345,City,164,Cancelled,7/11/2016 7:52,7/11/2016 18:07,7,18,Early morning(05-08)
3508,1051,Airport,164,Cancelled,7/11/2016 19:44,7/12/2016 8:47,19,8,Late evening(17-21)
3509,3213,City,164,Cancelled,7/13/2016 9:44,7/12/2016 13:29,9,13,Morning(09-11)
3510,3841,Airport,164,Cancelled,7/13/2016 21:33,7/12/2016 19:34,21,19,Late evening(17-21)
3511,4168,City,164,Cancelled,7/14/2016 5:05,7/11/2016 10:04,5,10,Early morning(05-08)
3512,4657,Airport,164,Cancelled,7/14/2016 12:00,7/11/2016 13:00,12,13,Afternoon(12-16)
3513,5272,City,164,Cancelled,7/14/2016 21:30,7/12/2016 19:14,21,19,Late evening(17-21)
3514,5765,City,164,Cancelled,7/15/2016 8:18,7/11/2016 17:54,8,17,Early morning(05-08)
3515,261,City,165,Cancelled,7/11/2016 6:42,7/12/2016 7:14,6,7,Early morning(05-08)
3516,525,City,165,Cancelled,7/11/2016 9:52,7/12/2016 15:55,9,15,Morning(09-11)
3517,1500,City,165,Cancelled,7/12/2016 5:32,7/12/2016 22:35,5,22,Early morning(05-08)
3518,1640,City,165,Cancelled,7/12/2016 7:18,7/11/2016 21:38,7,21,Early morning(05-08)
3519,2885,City,165,Cancelled,7/13/2016 5:54,7/12/2016 10:09,5,10,Early morning(05-08)
3520,4386,City,165,Cancelled,7/14/2016 7:48,7/12/2016 12:32,7,12,Early morning(05-08)
3521,1190,Airport,166,Cancelled,7/11/2016 21:13,7/12/2016 23:45,21,23,Late evening(17-21)
3522,1549,City,166,Cancelled,7/12/2016 6:02,7/11/2016 8:44,6,8,Early morning(05-08)
3523,2834,City,166,Cancelled,7/13/2016 5:22,7/11/2016 20:11,5,20,Early morning(05-08)
3524,2862,City,166,Cancelled,7/13/2016 5:41,7/11/2016 23:54,5,23,Early morning(05-08)
3525,3054,City,166,Cancelled,7/13/2016 7:48,7/12/2016 8:03,7,8,Early morning(05-08)
3526,3405,Airport,166,Cancelled,7/13/2016 15:13,7/12/2016 20:46,15,20,Afternoon(12-16)
3527,4153,City,166,Cancelled,7/14/2016 4:59,7/11/2016 11:30,4,11,Mid-night(00-04)
3528,5424,City,166,Cancelled,7/15/2016 2:13,7/11/2016 17:36,2,17,Mid-night(00-04)
3529,6561,Airport,166,Cancelled,7/15/2016 21:08,7/12/2016 6:46,21,6,Late evening(17-21)
3530,1623,City,167,Cancelled,7/12/2016 6:58,7/11/2016 6:48,6,6,Early morning(05-08)
3531,2061,City,167,Cancelled,7/12/2016 15:05,7/11/2016 10:57,15,10,Afternoon(12-16)
3532,3183,City,167,Cancelled,7/13/2016 9:20,7/11/2016 14:19,9,14,Morning(09-11)
3533,240,City,168,Cancelled,7/11/2016 6:29,7/12/2016 2:18,6,2,Early morning(05-08)
3534,1011,Airport,168,Cancelled,7/11/2016 19:08,7/12/2016 18:30,19,18,Late evening(17-21)
3535,1755,City,168,Cancelled,7/12/2016 8:40,7/12/2016 19:12,8,19,Early morning(05-08)
3536,1893,City,168,Cancelled,7/12/2016 10:17,7/11/2016 12:48,10,12,Morning(09-11)
3537,177,City,169,Cancelled,7/11/2016 5:48,7/11/2016 20:28,5,20,Early morning(05-08)
3538,1162,Airport,169,Cancelled,7/11/2016 20:43,7/12/2016 11:32,20,11,Late evening(17-21)
3539,1456,City,169,Cancelled,7/12/2016 4:56,7/12/2016 23:34,4,23,Mid-night(00-04)
3540,1472,City,169,Cancelled,7/12/2016 5:08,7/12/2016 0:09,5,0,Early morning(05-08)
3541,3024,City,169,Cancelled,7/13/2016 7:32,7/12/2016 10:42,7,10,Early morning(05-08)
3542,903,City,170,Cancelled,7/11/2016 18:14,7/12/2016 21:16,18,21,Late evening(17-21)
3543,1969,Airport,170,Cancelled,7/12/2016 12:07,7/11/2016 8:44,12,8,Afternoon(12-16)
3544,3457,Airport,170,Cancelled,7/13/2016 17:00,7/11/2016 15:46,17,15,Late evening(17-21)
3545,4567,City,170,Cancelled,7/14/2016 9:46,7/12/2016 16:24,9,16,Morning(09-11)
3546,4696,Airport,170,Cancelled,7/14/2016 13:05,7/11/2016 6:30,13,6,Afternoon(12-16)
3547,4695,City,170,Cancelled,7/14/2016 13:10,7/11/2016 14:49,13,14,Afternoon(12-16)
3548,77,City,171,Cancelled,7/11/2016 4:46,7/12/2016 15:18,4,15,Mid-night(00-04)
3549,3118,City,171,Cancelled,7/13/2016 8:38,7/12/2016 21:41,8,21,Early morning(05-08)
3550,3329,Airport,171,Cancelled,7/13/2016 12:24,7/12/2016 21:04,12,21,Afternoon(12-16)
3551,4403,City,171,Cancelled,7/14/2016 8:01,7/11/2016 6:08,8,6,Early morning(05-08)
3552,4406,City,171,Cancelled,7/14/2016 8:02,7/11/2016 13:29,8,13,Early morning(05-08)
3553,1828,City,172,Cancelled,7/12/2016 9:33,7/12/2016 12:09,9,12,Morning(09-11)
3554,3084,City,172,Cancelled,7/13/2016 8:12,7/12/2016 19:07,8,19,Early morning(05-08)
3555,3890,Airport,172,Cancelled,7/13/2016 22:01,7/11/2016 17:56,22,17,Night(22-24)
3556,4410,City,172,Cancelled,7/14/2016 8:06,7/12/2016 5:55,8,5,Early morning(05-08)
3557,127,City,173,Cancelled,7/11/2016 5:10,7/12/2016 13:01,5,13,Early morning(05-08)
3558,3355,Airport,173,Cancelled,7/13/2016 13:26,7/11/2016 9:10,13,9,Afternoon(12-16)
3559,86,City,174,Cancelled,7/11/2016 4:51,7/11/2016 13:53,4,13,Mid-night(00-04)
3560,550,City,174,Cancelled,7/11/2016 10:04,7/11/2016 23:18,10,23,Morning(09-11)
3561,2275,City,175,Cancelled,7/12/2016 18:34,7/12/2016 10:32,18,10,Late evening(17-21)
3562,4399,City,175,Cancelled,7/14/2016 8:02,7/12/2016 11:27,8,11,Early morning(05-08)
3563,5598,City,175,Cancelled,7/15/2016 6:13,7/12/2016 19:36,6,19,Early morning(05-08)
3564,293,City,176,Cancelled,7/11/2016 7:07,7/11/2016 2:05,7,2,Early morning(05-08)
3565,355,City,176,Cancelled,7/11/2016 7:54,7/11/2016 5:38,7,5,Early morning(05-08)
3566,683,Airport,176,Cancelled,7/11/2016 13:40,7/11/2016 10:55,13,10,Afternoon(12-16)
3567,1490,City,176,Cancelled,7/12/2016 5:21,7/11/2016 16:54,5,16,Early morning(05-08)
3568,1796,City,176,Cancelled,7/12/2016 9:06,7/11/2016 21:03,9,21,Morning(09-11)
3569,4529,City,176,Cancelled,7/14/2016 9:30,7/11/2016 23:51,9,23,Morning(09-11)
3570,4536,City,176,Cancelled,7/14/2016 9:39,7/11/2016 11:23,9,11,Morning(09-11)
3571,433,City,177,Cancelled,7/11/2016 8:57,7/11/2016 22:38,8,22,Early morning(05-08)
3572,1607,City,177,Cancelled,7/12/2016 6:41,7/12/2016 7:51,6,7,Early morning(05-08)
3573,3189,City,177,Cancelled,7/13/2016 9:32,7/11/2016 7:32,9,7,Morning(09-11)
3574,4128,City,177,Cancelled,7/14/2016 4:42,7/11/2016 10:21,4,10,Mid-night(00-04)
3575,4197,City,177,Cancelled,7/14/2016 5:27,7/12/2016 6:53,5,6,Early morning(05-08)
3576,4524,City,177,Cancelled,7/14/2016 9:26,7/12/2016 21:53,9,21,Morning(09-11)
3577,5871,City,177,Cancelled,7/15/2016 9:23,7/11/2016 8:23,9,8,Morning(09-11)
3578,5912,City,177,Cancelled,7/15/2016 10:00,7/11/2016 11:12,10,11,Morning(09-11)
3579,2466,Airport,178,Cancelled,7/12/2016 20:34,7/11/2016 18:48,20,18,Late evening(17-21)
3580,2886,City,178,Cancelled,7/13/2016 6:01,7/11/2016 22:16,6,22,Early morning(05-08)
3581,5225,City,178,Cancelled,7/14/2016 21:06,7/12/2016 9:00,21,9,Late evening(17-21)
3582,6505,City,178,Cancelled,7/15/2016 20:35,7/12/2016 21:35,20,21,Late evening(17-21)
3583,2785,City,179,Cancelled,7/13/2016 4:50,7/11/2016 1:53,4,1,Mid-night(00-04)
3584,2806,City,179,Cancelled,7/13/2016 5:00,7/11/2016 10:54,5,10,Early morning(05-08)
3585,4459,City,179,Cancelled,7/14/2016 8:37,7/12/2016 13:48,8,13,Early morning(05-08)
3586,5653,City,179,Cancelled,7/15/2016 6:58,7/12/2016 21:53,6,21,Early morning(05-08)
3587,1650,City,180,Cancelled,7/12/2016 7:14,7/12/2016 23:33,7,23,Early morning(05-08)
3588,3745,Airport,180,Cancelled,7/13/2016 20:27,7/11/2016 6:11,20,6,Late evening(17-21)
3589,4796,Airport,180,Cancelled,7/14/2016 16:54,7/12/2016 9:12,16,9,Afternoon(12-16)
3590,2119,City,181,Cancelled,7/12/2016 16:41,7/12/2016 10:36,16,10,Afternoon(12-16)
3591,3013,City,181,Cancelled,7/13/2016 7:31,7/12/2016 22:51,7,22,Early morning(05-08)
3592,3126,City,181,Cancelled,7/13/2016 8:43,7/11/2016 12:10,8,12,Early morning(05-08)
3593,4235,City,181,Cancelled,7/14/2016 5:51,7/11/2016 17:14,5,17,Early morning(05-08)
3594,105,City,182,Cancelled,7/11/2016 4:58,7/11/2016 20:58,4,20,Mid-night(00-04)
3595,1747,City,182,Cancelled,7/12/2016 8:27,7/12/2016 5:55,8,5,Early morning(05-08)
3596,4134,City,182,Cancelled,7/14/2016 4:45,7/12/2016 14:24,4,14,Mid-night(00-04)
3597,217,City,183,Cancelled,7/11/2016 6:12,7/12/2016 20:53,6,20,Early morning(05-08)
3598,4478,City,183,Cancelled,7/14/2016 8:44,7/11/2016 9:34,8,9,Early morning(05-08)
3599,5248,City,183,Cancelled,7/14/2016 21:18,7/11/2016 16:15,21,16,Late evening(17-21)
3600,6032,Airport,183,Cancelled,7/15/2016 13:00,7/11/2016 23:37,13,23,Afternoon(12-16)
3601,4206,City,184,Cancelled,7/14/2016 5:34,7/12/2016 6:55,5,6,Early morning(05-08)
3602,4387,City,184,Cancelled,7/14/2016 7:54,7/12/2016 13:01,7,13,Early morning(05-08)
3603,113,City,185,Cancelled,7/11/2016 5:09,7/12/2016 18:33,5,18,Early morning(05-08)
3604,1558,City,185,Cancelled,7/12/2016 6:13,7/11/2016 6:49,6,6,Early morning(05-08)
3605,2180,Airport,185,Cancelled,7/12/2016 17:42,7/11/2016 18:12,17,18,Late evening(17-21)
3606,3661,Airport,185,Cancelled,7/13/2016 19:28,7/12/2016 7:07,19,7,Late evening(17-21)
3607,378,City,186,Cancelled,7/11/2016 8:08,7/11/2016 6:55,8,6,Early morning(05-08)
3608,790,Airport,186,Cancelled,7/11/2016 16:56,7/11/2016 19:07,16,19,Afternoon(12-16)
3609,1700,City,186,Cancelled,7/12/2016 7:58,7/11/2016 23:46,7,23,Early morning(05-08)
3610,3788,Airport,186,Cancelled,7/13/2016 20:50,7/11/2016 11:58,20,11,Late evening(17-21)
3611,480,City,187,Cancelled,7/11/2016 9:26,7/11/2016 17:36,9,17,Morning(09-11)
3612,1632,City,187,Cancelled,7/12/2016 7:06,7/11/2016 21:40,7,21,Early morning(05-08)
3613,3101,City,187,Cancelled,7/13/2016 8:28,7/12/2016 5:22,8,5,Early morning(05-08)
3614,5706,City,187,Cancelled,7/15/2016 7:38,7/12/2016 13:05,7,13,Early morning(05-08)
3615,5772,City,188,Cancelled,7/15/2016 8:22,7/12/2016 22:00,8,22,Early morning(05-08)
3616,129,City,189,Cancelled,7/11/2016 5:10,7/11/2016 11:02,5,11,Early morning(05-08)
3617,3119,City,189,Cancelled,7/13/2016 8:35,7/11/2016 12:31,8,12,Early morning(05-08)
3618,3228,City,189,Cancelled,7/13/2016 9:58,7/12/2016 11:40,9,11,Morning(09-11)
3619,1569,City,190,Cancelled,7/12/2016 6:21,7/11/2016 7:43,6,7,Early morning(05-08)
3620,1820,City,190,Cancelled,7/12/2016 9:24,7/11/2016 10:10,9,10,Morning(09-11)
3621,1840,City,190,Cancelled,7/12/2016 9:37,7/11/2016 18:39,9,18,Morning(09-11)
3622,4323,City,190,Cancelled,7/14/2016 7:00,7/12/2016 20:12,7,20,Early morning(05-08)
3623,4346,City,190,Cancelled,7/14/2016 7:21,7/11/2016 18:33,7,18,Early morning(05-08)
3624,5785,City,190,Cancelled,7/15/2016 8:32,7/11/2016 23:45,8,23,Early morning(05-08)
3625,6400,City,190,Cancelled,7/15/2016 19:18,7/12/2016 6:13,19,6,Late evening(17-21)
3626,224,City,191,Cancelled,7/11/2016 6:17,7/12/2016 16:40,6,16,Early morning(05-08)
3627,5913,City,191,Cancelled,7/15/2016 9:58,7/12/2016 20:09,9,20,Morning(09-11)
3628,1833,City,192,Cancelled,7/12/2016 9:34,7/11/2016 23:05,9,23,Morning(09-11)
3629,2902,City,192,Cancelled,7/13/2016 5:59,7/12/2016 15:04,5,15,Early morning(05-08)
3630,4239,City,192,Cancelled,7/14/2016 5:56,7/12/2016 22:26,5,22,Early morning(05-08)
3631,265,City,193,Cancelled,7/11/2016 6:47,7/12/2016 14:28,6,14,Early morning(05-08)
3632,833,Airport,193,Cancelled,7/11/2016 17:37,7/12/2016 6:54,17,6,Late evening(17-21)
3633,3249,City,193,Cancelled,7/13/2016 10:13,7/12/2016 15:13,10,15,Morning(09-11)
3634,4226,City,193,Cancelled,7/14/2016 5:46,7/12/2016 6:01,5,6,Early morning(05-08)
3635,5867,City,193,Cancelled,7/15/2016 9:19,7/12/2016 10:30,9,10,Morning(09-11)
3636,684,City,194,Cancelled,7/11/2016 13:32,7/12/2016 14:22,13,14,Afternoon(12-16)
3637,718,City,194,Cancelled,7/11/2016 14:51,7/11/2016 11:51,14,11,Afternoon(12-16)
3638,4145,City,194,Cancelled,7/14/2016 4:56,7/11/2016 17:05,4,17,Mid-night(00-04)
3639,5489,City,194,Cancelled,7/15/2016 4:52,7/11/2016 20:20,4,20,Mid-night(00-04)
3640,5651,City,194,Cancelled,7/15/2016 7:00,7/12/2016 6:58,7,6,Early morning(05-08)
3641,290,City,195,Cancelled,7/11/2016 7:13,7/12/2016 10:03,7,10,Early morning(05-08)
3642,1030,Airport,195,Cancelled,7/11/2016 19:14,7/12/2016 11:16,19,11,Late evening(17-21)
3643,3062,City,195,Cancelled,7/13/2016 7:50,7/12/2016 22:56,7,22,Early morning(05-08)
3644,5635,City,195,Cancelled,7/15/2016 6:43,7/11/2016 5:26,6,5,Early morning(05-08)
3645,5828,City,195,Cancelled,7/15/2016 9:00,7/11/2016 18:45,9,18,Morning(09-11)
3646,2823,City,196,Cancelled,7/13/2016 5:15,7/11/2016 21:28,5,21,Early morning(05-08)
3647,4558,City,196,Cancelled,7/14/2016 9:51,7/12/2016 22:15,9,22,Morning(09-11)
3648,5494,City,196,Cancelled,7/15/2016 4:56,7/11/2016 12:47,4,12,Mid-night(00-04)
3649,5501,City,196,Cancelled,7/15/2016 5:07,7/12/2016 15:56,5,15,Early morning(05-08)
3650,526,City,197,Cancelled,7/11/2016 9:46,7/12/2016 18:53,9,18,Morning(09-11)
3651,1887,City,197,Cancelled,7/12/2016 10:08,7/11/2016 6:53,10,6,Morning(09-11)
3652,2944,City,197,Cancelled,7/13/2016 6:33,7/11/2016 9:21,6,9,Early morning(05-08)
3653,4413,City,197,Cancelled,7/14/2016 8:07,7/11/2016 21:12,8,21,Early morning(05-08)
3654,4420,City,197,Cancelled,7/14/2016 8:13,7/12/2016 13:07,8,13,Early morning(05-08)
3655,5486,City,197,Cancelled,7/15/2016 4:51,7/12/2016 20:01,4,20,Mid-night(00-04)
3656,6010,City,197,Cancelled,7/15/2016 12:25,7/11/2016 10:10,12,10,Afternoon(12-16)
3657,277,City,198,Cancelled,7/11/2016 6:59,7/11/2016 18:27,6,18,Early morning(05-08)
3658,2148,City,198,Cancelled,7/12/2016 17:22,7/11/2016 5:40,17,5,Late evening(17-21)
3659,2802,City,198,Cancelled,7/13/2016 4:51,7/11/2016 10:00,4,10,Mid-night(00-04)
3660,4445,City,198,Cancelled,7/14/2016 8:36,7/12/2016 5:38,8,5,Early morning(05-08)
3661,546,City,199,Cancelled,7/11/2016 10:04,7/11/2016 20:43,10,20,Morning(09-11)
3662,1115,Airport,199,Cancelled,7/11/2016 20:23,7/12/2016 5:26,20,5,Late evening(17-21)
3663,3177,City,199,Cancelled,7/13/2016 9:13,7/11/2016 7:41,9,7,Morning(09-11)
3664,5587,City,199,Cancelled,7/15/2016 5:58,7/11/2016 10:21,5,10,Early morning(05-08)
3665,5628,City,199,Cancelled,7/15/2016 6:34,7/12/2016 0:26,6,0,Early morning(05-08)
3666,6173,City,199,Cancelled,7/15/2016 16:45,7/11/2016 12:47,16,12,Afternoon(12-16)
3667,383,City,200,Cancelled,7/11/2016 8:21,7/12/2016 4:33,8,4,Early morning(05-08)
3668,749,Airport,200,Cancelled,7/11/2016 15:48,7/12/2016 8:45,15,8,Afternoon(12-16)
3669,5733,City,200,Cancelled,7/15/2016 7:51,7/12/2016 13:21,7,13,Early morning(05-08)
3670,18,City,201,Cancelled,7/11/2016 1:16,7/12/2016 16:38,1,16,Mid-night(00-04)
3671,2125,Airport,201,Cancelled,7/12/2016 16:52,7/11/2016 7:50,16,7,Afternoon(12-16)
3672,5522,City,201,Cancelled,7/15/2016 5:21,7/11/2016 14:40,5,14,Early morning(05-08)
3673,5895,City,201,Cancelled,7/15/2016 9:49,7/12/2016 8:39,9,8,Morning(09-11)
3674,192,City,202,Cancelled,7/11/2016 5:56,7/12/2016 12:10,5,12,Early morning(05-08)
3675,1469,City,202,Cancelled,7/12/2016 5:05,7/12/2016 16:14,5,16,Early morning(05-08)
3676,1486,City,202,Cancelled,7/12/2016 5:20,7/11/2016 23:03,5,23,Early morning(05-08)
3677,2971,City,202,Cancelled,7/13/2016 6:53,7/12/2016 10:20,6,10,Early morning(05-08)
3678,4331,City,202,Cancelled,7/14/2016 7:10,7/12/2016 17:58,7,17,Early morning(05-08)
3679,1739,City,203,Cancelled,7/12/2016 8:30,7/11/2016 8:52,8,8,Early morning(05-08)
3680,5679,City,203,Cancelled,7/15/2016 7:09,7/11/2016 13:00,7,13,Early morning(05-08)
3681,5750,City,203,Cancelled,7/15/2016 8:03,7/11/2016 18:42,8,18,Early morning(05-08)
3682,5856,City,203,Cancelled,7/15/2016 9:08,7/11/2016 19:23,9,19,Morning(09-11)
3683,6033,Airport,203,Cancelled,7/15/2016 12:55,7/12/2016 5:41,12,5,Afternoon(12-16)
3684,119,City,204,Cancelled,7/11/2016 5:10,7/12/2016 23:29,5,23,Early morning(05-08)
3685,641,City,204,Cancelled,7/11/2016 12:31,7/11/2016 6:58,12,6,Afternoon(12-16)
3686,3144,City,204,Cancelled,7/13/2016 8:55,7/11/2016 13:04,8,13,Early morning(05-08)
3687,3404,Airport,204,Cancelled,7/13/2016 15:18,7/11/2016 19:33,15,19,Afternoon(12-16)
3688,4185,City,204,Cancelled,7/14/2016 5:16,7/12/2016 5:20,5,5,Early morning(05-08)
3689,5918,City,204,Cancelled,7/15/2016 10:01,7/12/2016 11:15,10,11,Morning(09-11)
3690,98,City,205,Cancelled,7/11/2016 4:58,7/12/2016 19:49,4,19,Mid-night(00-04)
3691,1541,City,205,Cancelled,7/12/2016 6:04,7/11/2016 13:51,6,13,Early morning(05-08)
3692,2872,City,205,Cancelled,7/13/2016 5:41,7/11/2016 21:13,5,21,Early morning(05-08)
3693,3498,City,205,Cancelled,7/13/2016 17:36,7/12/2016 10:34,17,10,Late evening(17-21)
3694,5646,City,205,Cancelled,7/15/2016 6:52,7/12/2016 18:32,6,18,Early morning(05-08)
3695,5656,City,205,Cancelled,7/15/2016 6:54,7/11/2016 19:03,6,19,Early morning(05-08)
3696,130,City,206,Cancelled,7/11/2016 5:12,7/11/2016 21:02,5,21,Early morning(05-08)
3697,268,City,206,Cancelled,7/11/2016 6:52,7/12/2016 5:25,6,5,Early morning(05-08)
3698,644,Airport,206,Cancelled,7/11/2016 12:29,7/12/2016 17:22,12,17,Afternoon(12-16)
3699,1572,City,206,Cancelled,7/12/2016 6:22,7/12/2016 22:21,6,22,Early morning(05-08)
3700,1619,City,206,Cancelled,7/12/2016 6:53,7/11/2016 1:59,6,1,Early morning(05-08)
3701,1668,City,206,Cancelled,7/12/2016 7:35,7/11/2016 9:07,7,9,Early morning(05-08)
3702,1707,City,206,Cancelled,7/12/2016 8:10,7/11/2016 11:51,8,11,Early morning(05-08)
3703,2113,Airport,206,Cancelled,7/12/2016 16:29,7/11/2016 15:11,16,15,Afternoon(12-16)
3704,4581,City,206,Cancelled,7/14/2016 10:04,7/12/2016 8:39,10,8,Morning(09-11)
3705,5626,City,206,Cancelled,7/15/2016 6:33,7/12/2016 18:38,6,18,Early morning(05-08)
3706,4255,City,207,Cancelled,7/14/2016 6:08,7/12/2016 12:48,6,12,Early morning(05-08)
3707,5794,City,207,Cancelled,7/15/2016 8:38,7/11/2016 7:10,8,7,Early morning(05-08)
3708,6103,Airport,208,Cancelled,7/15/2016 14:52,7/11/2016 18:59,14,18,Afternoon(12-16)
3709,302,City,209,Cancelled,7/11/2016 7:17,7/11/2016 22:05,7,22,Early morning(05-08)
3710,1137,City,209,Cancelled,7/11/2016 20:32,7/12/2016 7:31,20,7,Late evening(17-21)
3711,4304,City,209,Cancelled,7/14/2016 6:50,7/12/2016 20:36,6,20,Early morning(05-08)
3712,1702,City,210,Cancelled,7/12/2016 8:02,7/11/2016 7:51,8,7,Early morning(05-08)
3713,1762,City,210,Cancelled,7/12/2016 8:50,7/11/2016 8:54,8,8,Early morning(05-08)
3714,2373,Airport,210,Cancelled,7/12/2016 19:36,7/11/2016 23:37,19,23,Late evening(17-21)
3715,3005,City,210,Cancelled,7/13/2016 7:15,7/12/2016 12:59,7,12,Early morning(05-08)
3716,3131,City,210,Cancelled,7/13/2016 8:40,7/11/2016 6:37,8,6,Early morning(05-08)
3717,3883,Airport,210,Cancelled,7/13/2016 21:56,7/11/2016 12:41,21,12,Late evening(17-21)
3718,6131,Airport,210,Cancelled,7/15/2016 15:38,7/12/2016 20:03,15,20,Afternoon(12-16)
3719,6302,Airport,210,Cancelled,7/15/2016 18:29,7/11/2016 8:18,18,8,Late evening(17-21)
3720,6538,Airport,210,Cancelled,7/15/2016 20:54,7/11/2016 20:42,20,20,Late evening(17-21)
3721,244,City,211,Cancelled,7/11/2016 6:31,7/12/2016 4:08,6,4,Early morning(05-08)
3722,1216,Airport,211,Cancelled,7/11/2016 21:32,7/12/2016 5:54,21,5,Late evening(17-21)
3723,4154,City,211,Cancelled,7/14/2016 5:07,7/12/2016 11:05,5,11,Early morning(05-08)
3724,393,City,212,Cancelled,7/11/2016 8:27,7/12/2016 17:25,8,17,Early morning(05-08)
3725,419,City,212,Cancelled,7/11/2016 8:42,7/12/2016 19:59,8,19,Early morning(05-08)
3726,4311,City,212,Cancelled,7/14/2016 6:52,7/11/2016 5:39,6,5,Early morning(05-08)
3727,4404,City,212,Cancelled,7/14/2016 7:55,7/11/2016 16:38,7,16,Early morning(05-08)
3728,5675,City,212,Cancelled,7/15/2016 7:08,7/12/2016 8:45,7,8,Early morning(05-08)
3729,193,City,213,Cancelled,7/11/2016 5:58,7/12/2016 15:24,5,15,Early morning(05-08)
3730,1825,City,213,Cancelled,7/12/2016 9:35,7/11/2016 2:00,9,2,Morning(09-11)
3731,3111,City,213,Cancelled,7/13/2016 8:31,7/11/2016 10:08,8,10,Early morning(05-08)
3732,4160,City,213,Cancelled,7/14/2016 5:05,7/11/2016 22:31,5,22,Early morning(05-08)
3733,2846,City,214,Cancelled,7/13/2016 5:24,7/12/2016 14:02,5,14,Early morning(05-08)
3734,3163,City,214,Cancelled,7/13/2016 9:04,7/11/2016 18:39,9,18,Morning(09-11)
3735,3446,City,214,Cancelled,7/13/2016 16:39,7/12/2016 8:25,16,8,Afternoon(12-16)
3736,4543,City,214,Cancelled,7/14/2016 9:36,7/12/2016 13:43,9,13,Morning(09-11)
3737,4800,Airport,214,Cancelled,7/14/2016 16:59,7/12/2016 0:32,16,0,Afternoon(12-16)
3738,107,City,215,Cancelled,7/11/2016 5:02,7/12/2016 6:22,5,6,Early morning(05-08)
3739,1594,City,215,Cancelled,7/12/2016 6:41,7/12/2016 16:47,6,16,Early morning(05-08)
3740,1791,City,215,Cancelled,7/12/2016 9:08,7/12/2016 18:13,9,18,Morning(09-11)
3741,6050,City,215,Cancelled,7/15/2016 13:35,7/12/2016 23:40,13,23,Afternoon(12-16)
3742,409,City,216,Cancelled,7/11/2016 8:34,7/12/2016 6:52,8,6,Early morning(05-08)
3743,3137,City,216,Cancelled,7/13/2016 8:52,7/12/2016 10:54,8,10,Early morning(05-08)
3744,4532,City,216,Cancelled,7/14/2016 9:35,7/12/2016 19:28,9,19,Morning(09-11)
3745,5914,City,216,Cancelled,7/15/2016 9:58,7/11/2016 5:44,9,5,Morning(09-11)
3746,5618,City,217,Cancelled,7/15/2016 6:25,7/12/2016 12:20,6,12,Early morning(05-08)
3747,5688,City,217,Cancelled,7/15/2016 7:24,7/12/2016 18:51,7,18,Early morning(05-08)
3748,6419,City,217,Cancelled,7/15/2016 19:47,7/12/2016 6:10,19,6,Late evening(17-21)
3749,711,City,218,Cancelled,7/11/2016 14:22,7/12/2016 22:58,14,22,Afternoon(12-16)
3750,4415,City,218,Cancelled,7/14/2016 8:11,7/11/2016 18:37,8,18,Early morning(05-08)
3751,4544,City,218,Cancelled,7/14/2016 9:33,7/12/2016 6:07,9,6,Morning(09-11)
3752,3173,City,219,Cancelled,7/13/2016 9:12,7/12/2016 9:46,9,9,Morning(09-11)
3753,6262,Airport,219,Cancelled,7/15/2016 18:05,7/12/2016 11:39,18,11,Late evening(17-21)
3754,262,City,220,Cancelled,7/11/2016 6:41,7/12/2016 18:42,6,18,Early morning(05-08)
3755,529,City,220,Cancelled,7/11/2016 9:54,7/11/2016 13:30,9,13,Morning(09-11)
3756,1537,City,220,Cancelled,7/12/2016 5:55,7/11/2016 21:48,5,21,Early morning(05-08)
3757,1788,City,220,Cancelled,7/12/2016 9:08,7/12/2016 0:52,9,0,Morning(09-11)
3758,5816,City,220,Cancelled,7/15/2016 8:44,7/12/2016 11:34,8,11,Early morning(05-08)
3759,3260,City,221,Cancelled,7/13/2016 10:13,7/12/2016 18:28,10,18,Morning(09-11)
3760,4008,City,221,Cancelled,7/13/2016 23:43,7/11/2016 7:31,23,7,Night(22-24)
3761,4574,City,221,Cancelled,7/14/2016 9:53,7/11/2016 22:54,9,22,Morning(09-11)
3762,1730,City,222,Cancelled,7/12/2016 8:25,7/12/2016 10:25,8,10,Early morning(05-08)
3763,2448,Airport,222,Cancelled,7/12/2016 20:26,7/11/2016 13:27,20,13,Late evening(17-21)
3764,4570,City,222,Cancelled,7/14/2016 9:51,7/11/2016 15:53,9,15,Morning(09-11)
3765,5529,City,222,Cancelled,7/15/2016 5:24,7/11/2016 20:34,5,20,Early morning(05-08)
